cmpgn_name,control_yn,redeemer_yn,user_id,gender,age,CK_DATE,BUY_QTY,GMB
2010_AutoParts_Coupon,t,n,542,0,54,2010/7/26,1,9.45
2010_AutoParts_Coupon,t,n,541,10,38,2010/7/26,1,9.94
2010_AutoParts_Coupon,t,n,540,0,60,2010/7/26,1,9.99
2010_AutoParts_Coupon,t,n,539,0,58,2010/7/26,1,10
2010_AutoParts_Coupon,t,n,538,10,30,2010/7/26,1,10.99
2010_AutoParts_Coupon,t,n,537,10,58,2010/7/26,1,13.98
2010_AutoParts_Coupon,t,n,536,10,50,2010/7/26,2,17.19
2010_AutoParts_Coupon,t,n,535,10,52,2010/7/26,1,18.99
2010_AutoParts_Coupon,t,n,534,0,35,2010/7/26,1,19.99
2010_AutoParts_Coupon,t,n,533,10,56,2010/7/26,5,20.33
2010_AutoParts_Coupon,t,n,532,0,40,2010/7/26,1,20.69
2010_AutoParts_Coupon,t,n,531,10,30,2010/7/26,9,26.54
2010_AutoParts_Coupon,t,n,530,0,56,2010/7/26,1,27.99
2010_AutoParts_Coupon,t,n,529,10,28,2010/7/26,1,29.8
2010_AutoParts_Coupon,t,n,528,10,34,2010/7/26,2,30.5
2010_AutoParts_Coupon,t,y,483,0,50,2010/7/26,3,35.69
2010_AutoParts_Coupon,t,y,482,10,43,2010/7/26,2,37.99
2010_AutoParts_Coupon,c,n,1174,10,44,2010/7/26,1,42
2010_AutoParts_Coupon,t,y,452,10,32,2010/7/26,3,48
2010_AutoParts_Coupon,c,n,1212,0,48,2010/7/26,1,49.55
2010_AutoParts_Coupon,t,n,524,0,34,2010/7/26,2,50.5
2010_AutoParts_Coupon,t,n,523,10,52,2010/7/26,6,61.58
2010_AutoParts_Coupon,t,n,522,0,24,2010/7/26,1,62.99
2010_AutoParts_Coupon,t,n,521,0,46,2010/7/26,8,72.42
2010_AutoParts_Coupon,t,n,520,0,30,2010/7/26,1,81.85
2010_AutoParts_Coupon,t,n,519,10,30,2010/7/26,2,103.98
2010_AutoParts_Coupon,t,n,518,0,56,2010/7/26,4,328.35
2010_AutoParts_Coupon,t,n,517,0,35,2010/7/26,1,380
2010_AutoParts_Coupon,t,n,601,0,42,2010/7/27,1,0.01
2010_AutoParts_Coupon,t,n,600,10,46,2010/7/27,1,0.99
2010_AutoParts_Coupon,t,n,599,10,56,2010/7/27,1,0.99
2010_AutoParts_Coupon,t,n,598,10,64,2010/7/27,1,1.58
2010_AutoParts_Coupon,t,n,597,10,56,2010/7/27,2,1.98
2010_AutoParts_Coupon,t,n,596,10,40,2010/7/27,2,2.95
2010_AutoParts_Coupon,c,n,1250,10,34,2010/7/27,1,2.97
2010_AutoParts_Coupon,t,n,595,10,54,2010/7/27,1,3
2010_AutoParts_Coupon,t,n,594,0,30,2010/7/27,1,3.99
2010_AutoParts_Coupon,t,n,593,0,40,2010/7/27,1,3.99
2010_AutoParts_Coupon,t,n,592,10,36,2010/7/27,3,4.05
2010_AutoParts_Coupon,t,n,591,0,38,2010/7/27,1,4.95
2010_AutoParts_Coupon,t,n,590,10,48,2010/7/27,1,5.5
2010_AutoParts_Coupon,t,n,589,0,48,2010/7/27,1,6
2010_AutoParts_Coupon,t,n,588,0,26,2010/7/27,1,8
2010_AutoParts_Coupon,t,n,587,0,46,2010/7/27,1,8
2010_AutoParts_Coupon,t,n,586,0,42,2010/7/27,1,9.54
2010_AutoParts_Coupon,t,n,584,0,42,2010/7/27,1,9.99
2010_AutoParts_Coupon,t,n,585,0,56,2010/7/27,1,9.99
2010_AutoParts_Coupon,t,n,583,0,78,2010/7/27,1,10.99
2010_AutoParts_Coupon,t,n,582,10,38,2010/7/27,3,13.5
2010_AutoParts_Coupon,t,n,581,10,46,2010/7/27,2,17.98
2010_AutoParts_Coupon,t,n,580,0,46,2010/7/27,1,18.5
2010_AutoParts_Coupon,t,n,579,0,28,2010/7/27,1,19.01
2010_AutoParts_Coupon,t,n,578,0,36,2010/7/27,1,19.95
2010_AutoParts_Coupon,t,n,577,0,30,2010/7/27,1,19.99
2010_AutoParts_Coupon,t,n,576,10,50,2010/7/27,2,20.95
2010_AutoParts_Coupon,t,n,575,10,42,2010/7/27,1,23.57
2010_AutoParts_Coupon,t,n,574,0,30,2010/7/27,1,25
2010_AutoParts_Coupon,t,n,573,0,28,2010/7/27,1,25.95
2010_AutoParts_Coupon,c,n,1221,0,36,2010/7/27,2,26
2010_AutoParts_Coupon,t,n,572,0,56,2010/7/27,1,29.51
2010_AutoParts_Coupon,c,n,1203,0,48,2010/7/27,1,34.98
2010_AutoParts_Coupon,t,n,571,10,32,2010/7/27,1,34.99
2010_AutoParts_Coupon,t,y,410,0,38,2010/7/27,2,35.62
2010_AutoParts_Coupon,t,y,409,0,38,2010/7/27,2,35.99
2010_AutoParts_Coupon,t,y,484,0,48,2010/7/27,1,45
2010_AutoParts_Coupon,t,y,408,10,46,2010/7/27,1,55
2010_AutoParts_Coupon,t,n,566,10,52,2010/7/27,2,59.95
2010_AutoParts_Coupon,t,n,565,0,38,2010/7/27,2,62.58
2010_AutoParts_Coupon,t,n,564,10,40,2010/7/27,1,79.99
2010_AutoParts_Coupon,t,n,563,0,48,2010/7/27,1,89.5
2010_AutoParts_Coupon,t,n,562,10,38,2010/7/27,1,124.99
2010_AutoParts_Coupon,t,n,561,0,44,2010/7/27,1,134
2010_AutoParts_Coupon,t,n,560,0,33,2010/7/27,1,225
2010_AutoParts_Coupon,t,n,559,0,30,2010/7/27,1,255.99
2010_AutoParts_Coupon,t,n,558,10,38,2010/7/27,1,295
2010_AutoParts_Coupon,t,n,635,0,42,2010/7/28,1,0.5
2010_AutoParts_Coupon,c,n,1237,10,42,2010/7/28,1,0.9
2010_AutoParts_Coupon,t,n,634,10,46,2010/7/28,1,0.99
2010_AutoParts_Coupon,t,n,633,10,33,2010/7/28,1,1
2010_AutoParts_Coupon,t,n,632,10,56,2010/7/28,2,1.98
2010_AutoParts_Coupon,t,n,631,10,26,2010/7/28,1,4
2010_AutoParts_Coupon,t,n,630,0,54,2010/7/28,1,4.39
2010_AutoParts_Coupon,t,n,629,10,28,2010/7/28,4,4.48
2010_AutoParts_Coupon,t,n,628,0,64,2010/7/28,5,4.53
2010_AutoParts_Coupon,t,n,627,0,30,2010/7/28,1,4.95
2010_AutoParts_Coupon,t,n,626,10,60,2010/7/28,1,5.5
2010_AutoParts_Coupon,t,n,625,10,38,2010/7/28,2,6.98
2010_AutoParts_Coupon,t,n,624,10,38,2010/7/28,1,9.99
2010_AutoParts_Coupon,t,n,622,10,56,2010/7/28,1,9.99
2010_AutoParts_Coupon,t,n,623,0,60,2010/7/28,1,9.99
2010_AutoParts_Coupon,t,n,621,10,28,2010/7/28,3,10.18
2010_AutoParts_Coupon,t,n,620,10,64,2010/7/28,2,11.13
2010_AutoParts_Coupon,c,n,1275,5,60,2010/7/28,4,12.22
2010_AutoParts_Coupon,t,n,619,0,56,2010/7/28,1,12.94
2010_AutoParts_Coupon,t,n,618,10,35,2010/7/28,1,14.99
2010_AutoParts_Coupon,t,n,617,10,46,2010/7/28,1,16
2010_AutoParts_Coupon,t,n,616,10,28,2010/7/28,1,17.99
2010_AutoParts_Coupon,t,n,615,0,48,2010/7/28,1,19.12
2010_AutoParts_Coupon,t,n,614,0,46,2010/7/28,3,21.81
2010_AutoParts_Coupon,t,n,613,10,56,2010/7/28,6,21.86
2010_AutoParts_Coupon,t,n,612,10,28,2010/7/28,2,23.5
2010_AutoParts_Coupon,t,n,611,10,34,2010/7/28,1,24
2010_AutoParts_Coupon,t,y,411,0,62,2010/7/28,1,24.99
2010_AutoParts_Coupon,t,y,451,0,48,2010/7/28,1,25
2010_AutoParts_Coupon,c,n,1253,10,32,2010/7/28,1,29.49
2010_AutoParts_Coupon,t,y,412,10,50,2010/7/28,5,32.89
2010_AutoParts_Coupon,t,y,450,0,62,2010/7/28,1,49
2010_AutoParts_Coupon,t,n,606,10,50,2010/7/28,3,55.9
2010_AutoParts_Coupon,t,n,605,0,34,2010/7/28,1,59.99
2010_AutoParts_Coupon,t,n,604,10,32,2010/7/28,1,81
2010_AutoParts_Coupon,c,n,1279,0,48,2010/7/28,2,87.5
2010_AutoParts_Coupon,t,n,603,10,40,2010/7/28,1,95
2010_AutoParts_Coupon,t,n,602,0,50,2010/7/28,1,349
2010_AutoParts_Coupon,t,n,663,10,76,2010/7/29,1,0.5
2010_AutoParts_Coupon,t,n,662,10,40,2010/7/29,1,0.99
2010_AutoParts_Coupon,t,n,661,10,46,2010/7/29,1,0.99
2010_AutoParts_Coupon,t,n,660,0,62,2010/7/29,1,1
2010_AutoParts_Coupon,t,n,659,10,64,2010/7/29,3,2.97
2010_AutoParts_Coupon,t,n,658,10,42,2010/7/29,1,5
2010_AutoParts_Coupon,t,n,657,10,38,2010/7/29,1,5.5
2010_AutoParts_Coupon,t,n,656,10,50,2010/7/29,1,6
2010_AutoParts_Coupon,t,n,655,10,46,2010/7/29,2,6.05
2010_AutoParts_Coupon,t,n,654,10,33,2010/7/29,1,7.47
2010_AutoParts_Coupon,t,n,653,10,46,2010/7/29,1,8.75
2010_AutoParts_Coupon,t,n,652,0,46,2010/7/29,1,8.99
2010_AutoParts_Coupon,t,n,651,0,56,2010/7/29,1,9.4
2010_AutoParts_Coupon,t,n,650,10,33,2010/7/29,1,9.85
2010_AutoParts_Coupon,t,n,649,10,24,2010/7/29,1,10
2010_AutoParts_Coupon,c,n,1245,0,36,2010/7/29,2,14
2010_AutoParts_Coupon,t,n,648,10,36,2010/7/29,2,14.98
2010_AutoParts_Coupon,t,n,647,0,42,2010/7/29,1,15
2010_AutoParts_Coupon,t,n,646,10,56,2010/7/29,7,15.86
2010_AutoParts_Coupon,t,n,645,10,56,2010/7/29,1,15.98
2010_AutoParts_Coupon,t,n,644,0,45,2010/7/29,2,17.49
2010_AutoParts_Coupon,t,n,643,0,36,2010/7/29,1,18.99
2010_AutoParts_Coupon,t,n,642,10,45,2010/7/29,3,27.07
2010_AutoParts_Coupon,c,n,1189,10,42,2010/7/29,2,34.7
2010_AutoParts_Coupon,t,y,452,10,32,2010/7/29,1,39.99
2010_AutoParts_Coupon,t,y,482,10,43,2010/7/29,1,46
2010_AutoParts_Coupon,c,n,1252,10,34,2010/7/29,2,53.96
2010_AutoParts_Coupon,t,n,639,0,40,2010/7/29,1,67
2010_AutoParts_Coupon,t,n,638,10,35,2010/7/29,2,125
2010_AutoParts_Coupon,t,n,637,10,52,2010/7/29,19,261.36
2010_AutoParts_Coupon,t,n,636,0,56,2010/7/29,5,409.98
2010_AutoParts_Coupon,t,n,690,10,40,2010/7/30,1,0.56
2010_AutoParts_Coupon,t,n,689,0,45,2010/7/30,1,0.99
2010_AutoParts_Coupon,t,n,688,0,72,2010/7/30,1,2.5
2010_AutoParts_Coupon,t,n,687,0,76,2010/7/30,1,2.58
2010_AutoParts_Coupon,t,n,686,0,70,2010/7/30,1,3.28
2010_AutoParts_Coupon,t,n,685,10,46,2010/7/30,1,5
2010_AutoParts_Coupon,t,n,684,0,45,2010/7/30,1,6
2010_AutoParts_Coupon,t,n,683,0,45,2010/7/30,1,8.08
2010_AutoParts_Coupon,t,n,682,0,46,2010/7/30,1,9.99
2010_AutoParts_Coupon,t,n,681,10,38,2010/7/30,1,14.99
2010_AutoParts_Coupon,t,n,680,0,45,2010/7/30,1,16.05
2010_AutoParts_Coupon,t,n,679,10,36,2010/7/30,3,17.47
2010_AutoParts_Coupon,c,n,1280,10,42,2010/7/30,2,20.7
2010_AutoParts_Coupon,t,n,678,10,62,2010/7/30,1,21.5
2010_AutoParts_Coupon,c,n,1177,10,34,2010/7/30,2,23.99
2010_AutoParts_Coupon,c,n,1277,10,66,2010/7/30,1,23.99
2010_AutoParts_Coupon,t,y,408,10,46,2010/7/30,1,25.05
2010_AutoParts_Coupon,t,y,409,0,38,2010/7/30,2,26.97
2010_AutoParts_Coupon,t,y,483,0,50,2010/7/30,2,27.92
2010_AutoParts_Coupon,t,y,484,0,48,2010/7/30,1,29.99
2010_AutoParts_Coupon,t,n,673,10,42,2010/7/30,2,32.5
2010_AutoParts_Coupon,t,n,671,0,54,2010/7/30,1,34
2010_AutoParts_Coupon,t,n,672,10,64,2010/7/30,1,34
2010_AutoParts_Coupon,t,n,670,0,36,2010/7/30,3,34.23
2010_AutoParts_Coupon,t,n,669,0,45,2010/7/30,1,34.49
2010_AutoParts_Coupon,t,n,668,0,32,2010/7/30,1,37.76
2010_AutoParts_Coupon,t,n,667,10,56,2010/7/30,1,39.99
2010_AutoParts_Coupon,t,n,666,10,56,2010/7/30,4,43.77
2010_AutoParts_Coupon,c,n,1236,0,20,2010/7/30,1,57
2010_AutoParts_Coupon,t,n,665,10,36,2010/7/30,1,59.99
2010_AutoParts_Coupon,t,n,664,0,62,2010/7/30,1,69.99
2010_AutoParts_Coupon,t,n,636,0,56,2010/7/30,1,3630.99
2010_AutoParts_Coupon,t,n,725,0,22,2010/7/31,1,0.99
2010_AutoParts_Coupon,t,n,727,10,42,2010/7/31,1,0.99
2010_AutoParts_Coupon,t,n,728,10,42,2010/7/31,1,0.99
2010_AutoParts_Coupon,t,n,726,10,46,2010/7/31,1,0.99
2010_AutoParts_Coupon,t,n,729,10,56,2010/7/31,1,0.99
2010_AutoParts_Coupon,c,n,1180,10,40,2010/7/31,2,1.75
2010_AutoParts_Coupon,t,n,724,10,45,2010/7/31,1,1.75
2010_AutoParts_Coupon,t,n,723,10,36,2010/7/31,1,1.8
2010_AutoParts_Coupon,t,n,722,0,30,2010/7/31,1,2.25
2010_AutoParts_Coupon,t,n,721,10,28,2010/7/31,1,2.54
2010_AutoParts_Coupon,t,n,720,0,52,2010/7/31,1,3.25
2010_AutoParts_Coupon,t,n,719,10,48,2010/7/31,1,3.99
2010_AutoParts_Coupon,c,n,1223,10,34,2010/7/31,5,4.95
2010_AutoParts_Coupon,t,n,718,10,54,2010/7/31,1,4.99
2010_AutoParts_Coupon,t,n,717,0,50,2010/7/31,1,6.5
2010_AutoParts_Coupon,t,n,716,0,54,2010/7/31,1,8.26
2010_AutoParts_Coupon,t,n,715,0,42,2010/7/31,1,9.75
2010_AutoParts_Coupon,t,n,714,0,45,2010/7/31,1,11.5
2010_AutoParts_Coupon,t,n,713,10,64,2010/7/31,10,11.87
2010_AutoParts_Coupon,t,n,712,10,62,2010/7/31,1,12.95
2010_AutoParts_Coupon,t,n,710,10,28,2010/7/31,1,13.49
2010_AutoParts_Coupon,t,n,711,10,46,2010/7/31,1,13.49
2010_AutoParts_Coupon,t,n,709,10,54,2010/7/31,2,14.49
2010_AutoParts_Coupon,t,n,708,0,40,2010/7/31,1,15.51
2010_AutoParts_Coupon,t,n,707,10,34,2010/7/31,1,16.99
2010_AutoParts_Coupon,t,n,706,0,56,2010/7/31,2,19.99
2010_AutoParts_Coupon,t,n,705,0,62,2010/7/31,1,23.95
2010_AutoParts_Coupon,t,y,412,10,50,2010/7/31,3,29.97
2010_AutoParts_Coupon,t,y,411,0,62,2010/7/31,1,29.99
2010_AutoParts_Coupon,t,y,450,0,62,2010/7/31,2,31.5
2010_AutoParts_Coupon,t,y,410,0,38,2010/7/31,1,36
2010_AutoParts_Coupon,t,n,700,0,35,2010/7/31,1,39.94
2010_AutoParts_Coupon,t,n,699,0,56,2010/7/31,1,39.95
2010_AutoParts_Coupon,t,n,698,10,56,2010/7/31,8,40.95
2010_AutoParts_Coupon,t,n,697,0,32,2010/7/31,2,51.1
2010_AutoParts_Coupon,t,n,696,0,56,2010/7/31,1,54.4
2010_AutoParts_Coupon,t,n,695,10,46,2010/7/31,4,70.51
2010_AutoParts_Coupon,t,n,694,0,50,2010/7/31,1,78
2010_AutoParts_Coupon,t,n,693,10,50,2010/7/31,1,83.12
2010_AutoParts_Coupon,c,n,1218,10,36,2010/7/31,1,115
2010_AutoParts_Coupon,t,n,692,0,40,2010/7/31,1,125
2010_AutoParts_Coupon,t,n,691,0,40,2010/7/31,3,244.94
2010_AutoParts_Coupon,t,n,32,10,54,2010/7/31,2,2121.94
2010_AutoParts_Coupon,t,n,769,0,70,2010/8/1,1,0.06
2010_AutoParts_Coupon,t,n,768,10,28,2010/8/1,1,0.99
2010_AutoParts_Coupon,t,n,765,10,34,2010/8/1,1,0.99
2010_AutoParts_Coupon,t,n,762,0,44,2010/8/1,1,0.99
2010_AutoParts_Coupon,t,n,764,10,45,2010/8/1,1,0.99
2010_AutoParts_Coupon,t,n,763,10,46,2010/8/1,1,0.99
2010_AutoParts_Coupon,t,n,766,10,46,2010/8/1,1,0.99
2010_AutoParts_Coupon,t,n,767,10,56,2010/8/1,1,0.99
2010_AutoParts_Coupon,t,n,761,10,60,2010/8/1,1,1.97
2010_AutoParts_Coupon,t,n,760,10,28,2010/8/1,2,1.98
2010_AutoParts_Coupon,t,n,759,10,45,2010/8/1,1,1.99
2010_AutoParts_Coupon,t,n,758,0,34,2010/8/1,1,3.75
2010_AutoParts_Coupon,t,n,757,10,54,2010/8/1,4,4.05
2010_AutoParts_Coupon,t,n,756,0,76,2010/8/1,2,4.16
2010_AutoParts_Coupon,t,n,755,10,56,2010/8/1,4,4.2
2010_AutoParts_Coupon,t,n,754,0,36,2010/8/1,1,4.99
2010_AutoParts_Coupon,t,n,753,0,56,2010/8/1,1,6.03
2010_AutoParts_Coupon,t,n,752,0,54,2010/8/1,1,7.99
2010_AutoParts_Coupon,t,n,751,10,38,2010/8/1,1,8.95
2010_AutoParts_Coupon,t,n,750,0,46,2010/8/1,1,9.27
2010_AutoParts_Coupon,t,n,749,10,48,2010/8/1,1,9.95
2010_AutoParts_Coupon,t,n,748,0,56,2010/8/1,1,9.99
2010_AutoParts_Coupon,t,n,747,10,54,2010/8/1,1,11.75
2010_AutoParts_Coupon,t,n,746,0,32,2010/8/1,2,11.9
2010_AutoParts_Coupon,t,n,745,10,56,2010/8/1,2,15.49
2010_AutoParts_Coupon,t,y,451,0,48,2010/8/1,6,19.68
2010_AutoParts_Coupon,t,y,482,10,43,2010/8/1,1,19.99
2010_AutoParts_Coupon,t,y,483,0,50,2010/8/1,1,20.99
2010_AutoParts_Coupon,t,y,452,10,32,2010/8/1,3,21.53
2010_AutoParts_Coupon,t,n,740,10,56,2010/8/1,4,21.79
2010_AutoParts_Coupon,t,n,739,10,42,2010/8/1,1,22.49
2010_AutoParts_Coupon,t,n,738,0,26,2010/8/1,4,23.42
2010_AutoParts_Coupon,t,n,737,0,54,2010/8/1,1,23.9
2010_AutoParts_Coupon,c,n,1241,10,60,2010/8/1,1,25.51
2010_AutoParts_Coupon,t,n,736,10,34,2010/8/1,1,27
2010_AutoParts_Coupon,t,n,735,0,46,2010/8/1,3,27.71
2010_AutoParts_Coupon,c,n,1259,0,36,2010/8/1,2,33
2010_AutoParts_Coupon,t,n,734,0,46,2010/8/1,1,36.53
2010_AutoParts_Coupon,c,n,1249,0,49,2010/8/1,1,42.95
2010_AutoParts_Coupon,t,n,733,10,46,2010/8/1,2,44.94
2010_AutoParts_Coupon,t,n,731,0,56,2010/8/1,1,46
2010_AutoParts_Coupon,t,n,732,0,56,2010/8/1,1,46
2010_AutoParts_Coupon,t,n,730,0,34,2010/8/1,3,62.7
2010_AutoParts_Coupon,t,n,16,0,46,2010/8/1,1,2850
2010_AutoParts_Coupon,t,n,811,10,70,2010/8/2,1,0.01
2010_AutoParts_Coupon,t,n,810,0,46,2010/8/2,1,1
2010_AutoParts_Coupon,t,n,809,10,56,2010/8/2,2,2.98
2010_AutoParts_Coupon,t,n,808,10,38,2010/8/2,1,3.19
2010_AutoParts_Coupon,t,n,807,10,76,2010/8/2,1,4.99
2010_AutoParts_Coupon,t,n,806,10,46,2010/8/2,1,5.08
2010_AutoParts_Coupon,t,n,805,0,35,2010/8/2,1,5.5
2010_AutoParts_Coupon,t,n,804,0,60,2010/8/2,1,5.5
2010_AutoParts_Coupon,t,n,803,10,64,2010/8/2,4,5.83
2010_AutoParts_Coupon,t,n,802,10,48,2010/8/2,1,7.5
2010_AutoParts_Coupon,t,n,801,0,64,2010/8/2,1,8.99
2010_AutoParts_Coupon,t,n,800,10,50,2010/8/2,1,9.99
2010_AutoParts_Coupon,c,n,1229,0,48,2010/8/2,2,11.04
2010_AutoParts_Coupon,t,n,799,0,40,2010/8/2,1,12.99
2010_AutoParts_Coupon,t,n,798,10,48,2010/8/2,9,13.57
2010_AutoParts_Coupon,t,n,797,10,46,2010/8/2,2,15.24
2010_AutoParts_Coupon,t,n,796,10,36,2010/8/2,2,17.53
2010_AutoParts_Coupon,t,n,795,10,62,2010/8/2,5,17.61
2010_AutoParts_Coupon,t,n,794,10,56,2010/8/2,3,18.06
2010_AutoParts_Coupon,t,n,793,10,48,2010/8/2,1,18.95
2010_AutoParts_Coupon,t,n,792,10,56,2010/8/2,4,19
2010_AutoParts_Coupon,t,n,791,0,42,2010/8/2,1,19.01
2010_AutoParts_Coupon,t,n,790,10,50,2010/8/2,3,19.98
2010_AutoParts_Coupon,t,n,789,0,28,2010/8/2,1,19.99
2010_AutoParts_Coupon,t,n,788,10,42,2010/8/2,2,19.99
2010_AutoParts_Coupon,t,n,787,0,28,2010/8/2,2,25.97
2010_AutoParts_Coupon,t,n,786,10,46,2010/8/2,2,26.48
2010_AutoParts_Coupon,t,n,785,0,34,2010/8/2,1,31.9
2010_AutoParts_Coupon,t,y,484,0,48,2010/8/2,1,34.95
2010_AutoParts_Coupon,t,y,408,10,46,2010/8/2,1,39.95
2010_AutoParts_Coupon,t,y,409,0,38,2010/8/2,1,44.98
2010_AutoParts_Coupon,t,n,781,0,56,2010/8/2,1,45
2010_AutoParts_Coupon,c,n,1215,0,49,2010/8/2,1,54
2010_AutoParts_Coupon,t,n,780,0,44,2010/8/2,1,57.98
2010_AutoParts_Coupon,t,n,779,0,26,2010/8/2,1,58
2010_AutoParts_Coupon,t,n,778,0,40,2010/8/2,1,60
2010_AutoParts_Coupon,t,n,777,10,56,2010/8/2,1,69
2010_AutoParts_Coupon,t,n,776,0,60,2010/8/2,1,76.51
2010_AutoParts_Coupon,t,n,775,0,44,2010/8/2,1,77.77
2010_AutoParts_Coupon,t,n,774,0,46,2010/8/2,10,89.41
2010_AutoParts_Coupon,t,n,773,0,38,2010/8/2,1,98.99
2010_AutoParts_Coupon,t,n,772,0,44,2010/8/2,1,100
2010_AutoParts_Coupon,t,n,771,10,46,2010/8/2,1,144.95
2010_AutoParts_Coupon,t,n,770,10,56,2010/8/2,2,165
2010_AutoParts_Coupon,t,n,846,0,46,2010/8/3,1,0.99
2010_AutoParts_Coupon,t,n,845,10,64,2010/8/3,1,0.99
2010_AutoParts_Coupon,t,n,844,10,42,2010/8/3,1,1.99
2010_AutoParts_Coupon,t,n,843,10,64,2010/8/3,1,1.99
2010_AutoParts_Coupon,t,n,842,10,56,2010/8/3,1,2.99
2010_AutoParts_Coupon,t,n,841,10,46,2010/8/3,1,3.97
2010_AutoParts_Coupon,t,n,840,10,76,2010/8/3,2,4.82
2010_AutoParts_Coupon,t,n,813,0,42,2010/8/3,1,5
2010_AutoParts_Coupon,t,n,839,0,38,2010/8/3,1,6
2010_AutoParts_Coupon,t,n,838,10,62,2010/8/3,5,6.37
2010_AutoParts_Coupon,t,n,837,10,48,2010/8/3,5,6.72
2010_AutoParts_Coupon,t,n,836,10,60,2010/8/3,1,6.99
2010_AutoParts_Coupon,t,n,835,10,62,2010/8/3,2,8.49
2010_AutoParts_Coupon,t,n,834,0,62,2010/8/3,1,9.5
2010_AutoParts_Coupon,t,n,832,0,32,2010/8/3,1,9.99
2010_AutoParts_Coupon,t,n,833,10,46,2010/8/3,1,9.99
2010_AutoParts_Coupon,t,n,831,0,44,2010/8/3,1,11.99
2010_AutoParts_Coupon,t,n,829,0,38,2010/8/3,1,12.99
2010_AutoParts_Coupon,t,n,830,0,40,2010/8/3,1,12.99
2010_AutoParts_Coupon,t,n,828,0,36,2010/8/3,1,14.99
2010_AutoParts_Coupon,t,n,827,10,28,2010/8/3,1,15.99
2010_AutoParts_Coupon,t,n,826,0,62,2010/8/3,1,20
2010_AutoParts_Coupon,t,n,825,10,50,2010/8/3,3,24.23
2010_AutoParts_Coupon,t,n,814,0,56,2010/8/3,3,26.5
2010_AutoParts_Coupon,t,n,824,0,56,2010/8/3,1,27.99
2010_AutoParts_Coupon,c,n,1196,0,32,2010/8/3,2,32.99
2010_AutoParts_Coupon,c,n,1233,10,34,2010/8/3,2,32.99
2010_AutoParts_Coupon,t,n,823,0,76,2010/8/3,1,34.01
2010_AutoParts_Coupon,c,n,1224,0,49,2010/8/3,1,34.45
2010_AutoParts_Coupon,c,n,1232,10,49,2010/8/3,2,34.99
2010_AutoParts_Coupon,t,n,822,10,42,2010/8/3,2,36.5
2010_AutoParts_Coupon,t,n,821,0,38,2010/8/3,1,40
2010_AutoParts_Coupon,t,n,820,10,46,2010/8/3,2,41.2
2010_AutoParts_Coupon,t,y,410,0,38,2010/8/3,1,53
2010_AutoParts_Coupon,t,y,411,0,62,2010/8/3,4,54.96
2010_AutoParts_Coupon,t,y,412,10,50,2010/8/3,1,60
2010_AutoParts_Coupon,t,n,816,0,-99,2010/8/3,6,68.95
2010_AutoParts_Coupon,t,n,815,0,64,2010/8/3,1,155.49
2010_AutoParts_Coupon,t,n,812,0,40,2010/8/3,1,500
2010_AutoParts_Coupon,t,n,878,0,50,2010/8/4,1,0.99
2010_AutoParts_Coupon,t,n,877,10,62,2010/8/4,1,0.99
2010_AutoParts_Coupon,t,n,876,10,56,2010/8/4,1,2.49
2010_AutoParts_Coupon,t,n,875,10,48,2010/8/4,3,3.19
2010_AutoParts_Coupon,t,n,874,10,42,2010/8/4,1,3.99
2010_AutoParts_Coupon,t,n,873,0,44,2010/8/4,1,6.8
2010_AutoParts_Coupon,t,n,872,10,64,2010/8/4,5,8.5
2010_AutoParts_Coupon,t,n,871,10,56,2010/8/4,1,9.58
2010_AutoParts_Coupon,t,n,870,10,62,2010/8/4,6,10.64
2010_AutoParts_Coupon,t,n,869,10,56,2010/8/4,3,11.34
2010_AutoParts_Coupon,t,n,868,10,40,2010/8/4,1,13.95
2010_AutoParts_Coupon,t,n,867,0,56,2010/8/4,1,14.99
2010_AutoParts_Coupon,t,n,866,10,52,2010/8/4,1,15
2010_AutoParts_Coupon,t,n,864,10,38,2010/8/4,1,15.99
2010_AutoParts_Coupon,t,n,863,0,40,2010/8/4,1,15.99
2010_AutoParts_Coupon,t,n,865,10,40,2010/8/4,1,15.99
2010_AutoParts_Coupon,t,n,862,0,46,2010/8/4,3,17.73
2010_AutoParts_Coupon,t,n,861,0,42,2010/8/4,1,18.51
2010_AutoParts_Coupon,t,n,860,10,50,2010/8/4,1,22.51
2010_AutoParts_Coupon,t,y,452,10,32,2010/8/4,2,25.1
2010_AutoParts_Coupon,c,n,1182,0,49,2010/8/4,1,28
2010_AutoParts_Coupon,t,y,483,0,50,2010/8/4,2,29.94
2010_AutoParts_Coupon,c,n,1273,10,34,2010/8/4,2,33.99
2010_AutoParts_Coupon,c,n,1213,0,36,2010/8/4,2,34
2010_AutoParts_Coupon,t,y,451,0,48,2010/8/4,1,34
2010_AutoParts_Coupon,t,y,450,0,62,2010/8/4,1,40
2010_AutoParts_Coupon,c,n,1274,0,32,2010/8/4,3,41.5
2010_AutoParts_Coupon,t,y,482,10,43,2010/8/4,1,47
2010_AutoParts_Coupon,t,n,854,0,34,2010/8/4,2,47.5
2010_AutoParts_Coupon,c,n,1183,0,56,2010/8/4,1,50.45
2010_AutoParts_Coupon,t,n,853,0,36,2010/8/4,3,50.77
2010_AutoParts_Coupon,t,n,852,0,33,2010/8/4,1,53.06
2010_AutoParts_Coupon,t,n,851,0,38,2010/8/4,2,67.38
